1	Алина	_	_	_	_	_	_	_	words@tt1991m#@tt1991m#656.24#656.558
1089	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#707.26#707.37
1090	Реально	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#711.48#711.696
1091	очень	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#711.696#711.912
1092	жутко	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#711.912#712.128
1093	выглядит	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#712.128#712.344
1094	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#712.344#712.56
1095	похоже	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#712.56#712.776
1096	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#712.776#712.992
1097	на	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#712.992#713.208
1098	Silent	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#713.208#713.424
1099	Hill	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#713.424#713.64
1100	какой-то	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#713.64#713.856
1101	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#713.856#714.072
1102	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#714.072#714.3
1103	Тут	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#729.47#729.74
1104	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#729.74#730.01
1105	прям	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#730.01#730.28
1106	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#730.28#730.55
1107	продавали	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#730.55#730.82
1108	героин	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#730.82#731.09
1109	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#731.09#731.36
1110	сидели	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#731.36#731.63
1111	барыги	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#731.63#731.9
1112	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#731.9#732.17
1113	и	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#732.17#732.44
1114	приезжали	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#732.44#732.71
1115	толпы	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#732.71#732.98
1116	местных	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#732.98#733.25
1117	наркоманов	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#733.25#733.52
1118	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#733.52#733.79
1119	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#733.79#734.06
1120	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#734.06#734.33
1121	Ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#745.04#745.181
1122	жил	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#745.181#745.322
1123	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#745.322#745.463
1124	в	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#745.463#745.604
1125	одном	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#745.604#745.745
1126	из	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#745.745#745.886
1127	этих	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#745.886#746.027
1128	домов	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#746.027#746.168
1129	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#746.168#746.309
1130	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#746.309#746.45
1131	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#746.45#746.6
1132	В	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#782.865#783.212
1133	перерывах	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#783.212#783.559
1134	между	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#783.559#783.906
1135	играми	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#783.906#784.253
1136	смотрел	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#784.253#784.6
1137	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#784.6#784.947
1138	а	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#784.947#785.294
1139	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#785.294#785.641
1140	клипы	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#785.641#785.988
1141	Киркорова	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#785.988#786.335
1142	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#786.335#786.682
1143	выступления	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#786.682#787.029
1144	там	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#787.029#787.376
1145	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#787.376#787.723
1146	Куклачева	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#787.723#788.07
1147	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#788.07#788.417
1148	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#788.417#788.78
1149	С	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#792.227#792.507
1150	ружьем	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#792.507#792.787
1151	такой	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#792.787#793.067
1152	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#793.067#793.347
1153	#нрзб#	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#793.347#793.627
1154	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#793.627#793.907
1155	#смех#	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#793.907#794.187
1156	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#794.187#794.467
1157	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#794.467#794.747
1158	Ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#801.437#801.595
1159	бы	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#801.595#801.753
1160	заколлабился	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#801.753#801.911
1161	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#801.911#802.069
1162	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#802.069#802.227
1163	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#802.227#802.387
1164	Расскажи	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#816.812#817.062
1165	о	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#817.062#817.312
1166	своей	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#817.312#817.562
1167	семье	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#817.562#817.812
1168	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#817.812#818.062
1169	чем	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#818.062#818.312
1170	занимались	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#818.312#818.562
1171	твои	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#818.562#818.812
1172	родители	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#818.812#819.062
1173	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#819.062#819.312
1174	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#819.312#819.562
1175	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#819.562#819.823
1176	Легко	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#826.783#826.999
1177	ли	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#826.999#827.215
1178	они	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#827.215#827.431
1179	приняли	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#827.431#827.647
1180	твой	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#827.647#827.863
1181	выбор	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#827.863#828.079
1182	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#828.079#828.295
1183	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#828.295#828.511
1184	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#828.511#828.727
1185	Мне	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#829.674#829.978
1186	интересно	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#829.978#830.282
1187	просто	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#830.282#830.586
1188	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#830.586#830.89
1189	например	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#830.89#831.194
1190	твоя	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#831.194#831.498
1191	мама	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#831.498#831.802
1192	смотрит	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#831.802#832.106
1193	клип	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#832.106#832.41
1194	где	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#832.41#832.714
1195	из	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#832.714#833.018
1196	вагины	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#833.018#833.322
1197	твое	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#833.322#833.626
1198	лицо	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#833.626#833.93
1199	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#833.93#834.234
1200	и	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#834.234#834.538
1201	она	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#834.538#834.842
1202	не	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#834.842#835.146
1203	говорила	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#835.146#835.45
1204	тебе	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#835.45#835.754
1205	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#835.754#836.058
1206	Томми	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#836.058#836.362
1207	ну	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#836.362#836.666
1208	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#836.666#836.97
1209	ну	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#836.97#837.274
1210	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#837.274#837.578
1211	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#837.578#837.9
1212	У	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#853.621#853.827
1213	тебя	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#853.827#854.033
1214	были	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#854.033#854.239
1215	в	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#854.239#854.445
1216	детстве	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#854.445#854.651
1217	случаи	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#854.651#854.857
1218	когда	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#854.857#855.063
1219	прям	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#855.063#855.269
1220	до	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#855.269#855.475
1221	тебя	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#855.475#855.681
1222	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#855.681#855.887
1223	торчки	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#855.887#856.093
1224	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#856.093#856.299
1225	докапывались	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#856.299#856.505
1226	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#856.505#856.711
1227	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#856.711#856.917
1228	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#856.917#857.133
1229	Как	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#883.576#883.858
1230	у	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#883.858#884.14
1231	нас	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#884.14#884.422
1232	говорили	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#884.422#884.704
1233	на	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#884.704#884.986
1234	районе	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#884.986#885.268
1235	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#885.268#885.55
1236	ааа	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#885.55#885.832
1237	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#885.832#886.114
1238	если	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#886.114#886.396
1239	найду	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#886.396#886.678
1240	ебало	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#886.678#886.96
1241	бью	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#886.96#887.242
1242	#смех#	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#887.242#887.524
1243	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#887.524#887.806
1244	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#887.806#888.099
1245	На	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#910.427#910.763
1246	другое	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#910.763#911.099
1247	например	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#911.099#911.435
1248	#смех#	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#911.435#911.771
1249	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#911.771#912.107
1250	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#912.107#912.444
1251	На	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#912.72#912.881
1252	героин	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#912.881#913.042
1253	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#913.042#913.203
1254	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#913.203#913.364
1255	Тебя	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#917.233#917.485
1256	вот	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#917.485#917.737
1257	тема	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#917.737#917.989
1258	наркотиков	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#917.989#918.241
1259	никогда	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#918.241#918.493
1260	не	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#918.493#918.745
1261	касалась	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#918.745#918.997
1262	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#918.997#919.249
1263	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#919.249#919.501
1264	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#919.501#919.756
1265	То	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#921.321#921.516
1266	есть	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#921.516#921.711
1267	как-то	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#921.711#921.906
1268	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#921.906#922.101
1269	удержался	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#922.101#922.296
1270	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#922.296#922.491
1271	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#922.491#922.686
1272	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#922.686#922.888
1273	Ну	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#940.894#941.139
1274	я	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#941.139#941.384
1275	как	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#941.384#941.629
1276	неженатый	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#941.629#941.874
1277	человек	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#941.874#942.119
1278	вот	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#942.119#942.364
1279	без	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#942.364#942.609
1280	секса	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#942.609#942.854
1281	живу	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#942.854#943.099
1282	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#943.099#943.344
1283	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#943.344#943.594
1284	Ну	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#947.97#948.235
1285	дай	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#948.235#948.5
1286	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#948.5#948.765
1287	кулачок	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#948.765#949.03
1288	тогда	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#949.03#949.295
1289	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#949.295#949.56
1290	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#949.56#949.825
1291	Почему	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#954.29#954.427
1292	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#954.427#954.564
1293	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#954.564#954.701
1294	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#954.701#954.84
1295	Положил	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#957.54#957.742
1296	болт	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#957.742#957.944
1297	на	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#957.944#958.146
1298	учебу	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#958.146#958.348
1299	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#958.348#958.55
1300	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#958.55#958.752
1301	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#958.752#958.96
1302	Почему	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#959.845#960.062
1303	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#960.062#960.279
1304	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#960.279#960.496
1305	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#960.496#960.715
1306	#смех#	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#967.27#968.67
1307	А	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#975.415#975.577
1308	это	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#975.577#975.739
1309	была	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#975.739#975.901
1310	старшая	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#975.901#976.063
1311	подруга	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#976.063#976.225
1312	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#976.225#976.387
1313	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#976.387#976.549
1314	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#976.549#976.715
1315	Как	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#981.17#981.414
1316	ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#981.414#981.658
1317	ее	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#981.658#981.902
1318	смог	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#981.902#982.146
1319	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#982.146#982.39
1320	захомутать	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#982.39#982.634
1321	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#982.634#982.878
1322	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#982.878#983.122
1323	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#983.122#983.37
1324	А	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#985.85#986.051
1325	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.051#986.252
1326	ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.252#986.453
1327	уже	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.453#986.654
1328	тогда	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.654#986.855
1329	преподавал	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#986.855#987.056
1330	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#987.056#987.257
1331	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#987.257#987.458
1332	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#987.458#987.66
1333	Подожди	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#990.79#991.094
1334	тебе	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#991.094#991.398
1335	то	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#991.398#991.702
1336	есть	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#991.702#992.006
1337	тебе	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.006#992.31
1338	шестнадцать	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.31#992.614
1339	и	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.614#992.918
1340	ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#992.918#993.222
1341	замутил	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#993.222#993.526
1342	с	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#993.526#993.83
1343	двадцатипятилетней	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#993.83#994.134
1344	чикой	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#994.134#994.438
1345	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#994.438#994.742
1346	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#994.742#995.046
1347	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#995.046#995.36
1348	Красавчик	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#995.935#996.155
1349	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#996.155#996.375
1350	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#996.375#996.595
1351	Ты	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.31#1015.462
1352	в	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.462#1015.614
1353	трусах	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.614#1015.766
1354	танцуешь	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.766#1015.918
1355	?	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1015.918#1016.07
1356	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1016.07#1016.222
1357	/	_	_	_	_	_	_	_	words@vt1986m#@vt1986m#1016.222#1016.38